,UserId,Attraction,Rating
37744,81293,Sanur Beach,4
37745,81293,Sanur Beach,3
37746,81293,Seminyak Beach,5
37747,81293,Tanah Lot Temple,4
37748,40820,Waterbom Bali,4
37750,76038,Waterbom Bali,5
37751,81534,Sacred Monkey Forest Sanctuary,5
37752,87671,Sacred Monkey Forest Sanctuary,5
37754,81534,Sanur Beach,3
37755,87671,Sanur Beach,5
37756,81569,Sacred Monkey Forest Sanctuary,5
37757,4642,Tegalalang Rice Terrace,4
37758,4642,Kuta Beach - Bali,5
37759,4642,Waterbom Bali,5
37760,81581,Sacred Monkey Forest Sanctuary,2
37761,38250,Sacred Monkey Forest Sanctuary,5
37762,38250,Tegalalang Rice Terrace,4
37763,81612,Sacred Monkey Forest Sanctuary,4
37764,81630,Sacred Monkey Forest Sanctuary,4
37765,19724,Sacred Monkey Forest Sanctuary,2
37766,34819,Sacred Monkey Forest Sanctuary,5
37767,47795,Sacred Monkey Forest Sanctuary,5
37768,51317,Sacred Monkey Forest Sanctuary,5
37769,72237,Sacred Monkey Forest Sanctuary,4
37770,85584,Sacred Monkey Forest Sanctuary,4
37771,51317,Sacred Monkey Forest Sanctuary,4
37772,47795,Tegalalang Rice Terrace,5
37773,35248,Tegenungan Waterfall,3
37774,26598,Kuta Beach - Bali,4
37775,49226,Sanur Beach,4
37776,52074,Sanur Beach,5
37777,52074,Sanur Beach,4
37779,52074,Seminyak Beach,5
37780,51317,Waterbom Bali,5
37782,1661,Waterbom Bali,3
37783,81733,Sacred Monkey Forest Sanctuary,4
37784,77520,Sacred Monkey Forest Sanctuary,4
37785,77520,Tegalalang Rice Terrace,4
37786,77520,Tegenungan Waterfall,4
37787,58373,Nusa Dua Beach,5
37788,69140,Nusa Dua Beach,5
37789,34324,Sanur Beach,4
37790,77520,Sanur Beach,5
37791,48931,Seminyak Beach,5
37792,66168,Seminyak Beach,5
37793,14900,Tanah Lot Temple,5
37794,67341,Uluwatu Temple,4
37795,78274,Waterbom Bali,3
37796,37315,Sewu Temple,4
37798,81825,Sacred Monkey Forest Sanctuary,4
37800,81836,Sacred Monkey Forest Sanctuary,5
37801,82012,Sacred Monkey Forest Sanctuary,5
37802,62438,Tegalalang Rice Terrace,3
37803,82012,Tegenungan Waterfall,4
37804,32367,Waterbom Bali,4
37805,82172,Sacred Monkey Forest Sanctuary,4
37806,11190,Tanah Lot Temple,5
37807,82201,Sacred Monkey Forest Sanctuary,5
37808,4785,Sacred Monkey Forest Sanctuary,5
37809,1589,Sacred Monkey Forest Sanctuary,1
37810,21936,Sacred Monkey Forest Sanctuary,4
37811,72339,Sacred Monkey Forest Sanctuary,3
37812,74870,Sacred Monkey Forest Sanctuary,3
37813,78506,Sacred Monkey Forest Sanctuary,4
37814,82201,Tegalalang Rice Terrace,5
37815,78506,Tegalalang Rice Terrace,5
37816,78506,Nusa Dua Beach,3
37817,59759,Tanah Lot Temple,4
37818,82331,Sacred Monkey Forest Sanctuary,4
37819,37732,Sacred Monkey Forest Sanctuary,5
37820,77989,Tanah Lot Temple,5
37821,82378,Sacred Monkey Forest Sanctuary,5
37822,22723,Sacred Monkey Forest Sanctuary,4
37823,29549,Sacred Monkey Forest Sanctuary,4
37825,73692,Sacred Monkey Forest Sanctuary,4
37826,29549,Tegalalang Rice Terrace,4
37827,82378,Tegenungan Waterfall,5
37828,22723,Tegenungan Waterfall,4
37829,29549,Nusa Dua Beach,4
37830,22723,Kuta Beach - Bali,4
37831,24054,Kuta Beach - Bali,4
37832,49478,Uluwatu Temple,3
37833,73954,Uluwatu Temple,2
37834,4344,Waterbom Bali,5
37835,82472,Sacred Monkey Forest Sanctuary,5
37836,63611,Sacred Monkey Forest Sanctuary,4
37837,82472,Tanah Lot Temple,5
37838,52974,Tanah Lot Temple,5
37839,52058,Waterbom Bali,5
37840,52974,Waterbom Bali,5
37841,59789,Waterbom Bali,5
37842,63611,Waterbom Bali,5
37843,82476,Sacred Monkey Forest Sanctuary,3
37844,58005,Sacred Monkey Forest Sanctuary,4
37845,58005,Tegalalang Rice Terrace,4
37846,82476,Sanur Beach,5
37847,34375,Uluwatu Temple,5
37848,82476,Waterbom Bali,4
37849,82491,Sacred Monkey Forest Sanctuary,4
37850,82491,Tanah Lot Temple,5
37851,77024,Waterbom Bali,4
37852,82554,Sacred Monkey Forest Sanctuary,5
37853,75196,Sacred Monkey Forest Sanctuary,3
37854,28471,Sacred Monkey Forest Sanctuary,5
37855,79286,Sacred Monkey Forest Sanctuary,4
37856,84601,Sacred Monkey Forest Sanctuary,5
37857,34298,Tegalalang Rice Terrace,5
37859,65783,Tegalalang Rice Terrace,5
37860,82554,Tegalalang Rice Terrace,5
37861,58672,Tegalalang Rice Terrace,5
37862,60179,Tegalalang Rice Terrace,5
37864,76481,Tegalalang Rice Terrace,5
37865,82554,Tegenungan Waterfall,5
37866,75196,Tegenungan Waterfall,2
37867,36413,Nusa Dua Beach,5
37869,28471,Kuta Beach - Bali,3
37870,84595,Kuta Beach - Bali,3
37871,81097,Seminyak Beach,5
37873,84595,Tanah Lot Temple,4
37874,80695,Uluwatu Temple,5
37876,75196,Uluwatu Temple,5
37877,48695,Uluwatu Temple,4
37878,40343,Waterbom Bali,5
37879,53623,Malioboro Road,4
37880,82654,Sacred Monkey Forest Sanctuary,5
37881,38549,Sacred Monkey Forest Sanctuary,5
37882,69325,Sacred Monkey Forest Sanctuary,5
37883,82654,Tegalalang Rice Terrace,3
37884,14099,Waterbom Bali,5
37885,83166,Sacred Monkey Forest Sanctuary,3
37886,83166,Tegalalang Rice Terrace,3
37887,83166,Tanah Lot Temple,5
37888,83171,Sacred Monkey Forest Sanctuary,5
37889,76224,Sacred Monkey Forest Sanctuary,5
37891,83171,Tegalalang Rice Terrace,5
37892,76224,Tegalalang Rice Terrace,5
37893,83171,Tegalalang Rice Terrace,2
37894,79505,Tegenungan Waterfall,3
37895,76224,Kuta Beach - Bali,1
37896,32819,Tanah Lot Temple,4
37897,76224,Waterbom Bali,4
37898,83171,Waterbom Bali,5
37899,83227,Sacred Monkey Forest Sanctuary,4
37900,83354,Sacred Monkey Forest Sanctuary,4
37902,83354,Tegalalang Rice Terrace,5
37903,83354,Tegalalang Rice Terrace,4
37904,13725,Kuta Beach - Bali,3
37905,58538,Sanur Beach,4
37906,83354,Tanah Lot Temple,4
37907,83354,Waterbom Bali,5
37908,13725,Waterbom Bali,5
37909,83457,Sacred Monkey Forest Sanctuary,5
37910,34842,Sacred Monkey Forest Sanctuary,5
37911,83566,Sacred Monkey Forest Sanctuary,4
37912,22060,Sacred Monkey Forest Sanctuary,2
37913,81814,Sacred Monkey Forest Sanctuary,5
37914,85987,Sacred Monkey Forest Sanctuary,3
37915,73554,Uluwatu Temple,4
37917,83645,Sacred Monkey Forest Sanctuary,3
37918,77959,Sacred Monkey Forest Sanctuary,4
37919,24816,Tegalalang Rice Terrace,5
37920,83726,Sacred Monkey Forest Sanctuary,4
37921,39198,Sacred Monkey Forest Sanctuary,5
37922,71776,Tegenungan Waterfall,5
37923,71776,Sanur Beach,5
37924,28613,Tanah Lot Temple,4
37925,71776,Waterbom Bali,5
37927,39198,Waterbom Bali,5
37928,83864,Sacred Monkey Forest Sanctuary,5
37929,83973,Sacred Monkey Forest Sanctuary,4
37930,83990,Sacred Monkey Forest Sanctuary,4
37931,83990,Tegalalang Rice Terrace,4
37932,84159,Sacred Monkey Forest Sanctuary,3
37933,84357,Sacred Monkey Forest Sanctuary,5
37934,35923,Sacred Monkey Forest Sanctuary,4
37935,60344,Sacred Monkey Forest Sanctuary,4
37936,25178,Sacred Monkey Forest Sanctuary,4
37937,73533,Sacred Monkey Forest Sanctuary,5
37938,73255,Tegalalang Rice Terrace,5
37939,4569,Kuta Beach - Bali,2
37940,78362,Sanur Beach,4
37941,37063,Sanur Beach,5
37942,84357,Seminyak Beach,5
37943,60344,Seminyak Beach,2
37944,40167,Seminyak Beach,3
37945,49593,Seminyak Beach,5
37946,60344,Seminyak Beach,5
37947,73255,Seminyak Beach,4
37948,40167,Uluwatu Temple,4
37949,60344,Jomblang Cave,5
37950,84399,Sacred Monkey Forest Sanctuary,4
37952,84399,Seminyak Beach,4
37953,84399,Tanah Lot Temple,4
37954,84576,Sacred Monkey Forest Sanctuary,5
37955,66343,Tegalalang Rice Terrace,4
37956,66343,Tegalalang Rice Terrace,5
37957,66343,Tegenungan Waterfall,4
37958,84576,Sanur Beach,4
37959,84576,Sanur Beach,3
37960,43345,Uluwatu Temple,4
37961,52960,Uluwatu Temple,4
37962,84621,Sacred Monkey Forest Sanctuary,4
37963,25035,Sacred Monkey Forest Sanctuary,5
37964,29097,Sacred Monkey Forest Sanctuary,3
37965,67289,Sacred Monkey Forest Sanctuary,4
37966,25035,Tanah Lot Temple,3
37967,84621,Tanah Lot Temple,3
37968,67289,Tanah Lot Temple,5
37969,67289,Uluwatu Temple,5
37970,5669,Mount Semeru Volcano,5
37971,84689,Sacred Monkey Forest Sanctuary,3
37972,84799,Sacred Monkey Forest Sanctuary,5
37973,62830,Sacred Monkey Forest Sanctuary,4
37974,84596,Sacred Monkey Forest Sanctuary,4
37975,55003,Tegalalang Rice Terrace,5
37976,74864,Tegalalang Rice Terrace,5
37977,31359,Tegalalang Rice Terrace,5
37978,84652,Tegalalang Rice Terrace,5
37979,58105,Tegenungan Waterfall,5
37980,84799,Tegenungan Waterfall,5
37981,50934,Nusa Dua Beach,4
37982,62932,Kuta Beach - Bali,3
37983,67186,Kuta Beach - Bali,2
37984,55003,Seminyak Beach,5
37985,74864,Seminyak Beach,2
37986,66563,Tanah Lot Temple,3
37987,54833,Tanah Lot Temple,5
37989,60320,Uluwatu Temple,1
37990,84652,Uluwatu Temple,5
37991,62932,Waterbom Bali,5
37992,85074,Sacred Monkey Forest Sanctuary,5
37993,17771,Tanah Lot Temple,4
37994,17771,Waterbom Bali,5
37995,85118,Sacred Monkey Forest Sanctuary,5
37996,85128,Sacred Monkey Forest Sanctuary,5
37997,85647,Sacred Monkey Forest Sanctuary,4
37998,44248,Sacred Monkey Forest Sanctuary,3
37999,44248,Sanur Beach,4
38000,85647,Uluwatu Temple,2
38001,44248,Waterbom Bali,5
38002,85822,Sacred Monkey Forest Sanctuary,3
38003,85832,Sacred Monkey Forest Sanctuary,5
38004,80722,Sacred Monkey Forest Sanctuary,4
38006,85832,Tegalalang Rice Terrace,5
38007,38957,Tegalalang Rice Terrace,2
38008,80722,Tegalalang Rice Terrace,4
38009,80722,Tegenungan Waterfall,4
38010,84975,Sanur Beach,4
38011,38957,Seminyak Beach,5
38012,22037,Tanah Lot Temple,4
38013,38591,Waterbom Bali,3
38014,85900,Sacred Monkey Forest Sanctuary,4
38015,85900,Seminyak Beach,4
38016,86051,Sacred Monkey Forest Sanctuary,4
38017,86119,Sacred Monkey Forest Sanctuary,5
38018,86274,Sacred Monkey Forest Sanctuary,5
38019,30791,Sacred Monkey Forest Sanctuary,5
38020,21746,Sanur Beach,5
38021,26766,Tanah Lot Temple,5
38022,58866,Waterbom Bali,4
38024,86370,Sacred Monkey Forest Sanctuary,3
38025,42521,Sacred Monkey Forest Sanctuary,4
38026,86370,Tegalalang Rice Terrace,5
38027,86370,Seminyak Beach,5
38028,86684,Sacred Monkey Forest Sanctuary,5
38029,86684,Seminyak Beach,4
38030,86684,Waterbom Bali,5
38031,86784,Sacred Monkey Forest Sanctuary,4
38032,86803,Sacred Monkey Forest Sanctuary,3
38033,63543,Sacred Monkey Forest Sanctuary,5
38034,50013,Sacred Monkey Forest Sanctuary,3
38035,72559,Sacred Monkey Forest Sanctuary,5
38036,72559,Sacred Monkey Forest Sanctuary,4
38038,68726,Sanur Beach,4
38039,72559,Sanur Beach,5
38041,55910,Seminyak Beach,4
38042,64357,Waterbom Bali,5
38044,87502,Sacred Monkey Forest Sanctuary,5
38046,42278,Sacred Monkey Forest Sanctuary,5
38049,47626,Tegalalang Rice Terrace,2
38050,87502,Tegenungan Waterfall,5
38052,47624,Nusa Dua Beach,3
38053,19081,Kuta Beach - Bali,4
38054,19081,Kuta Beach - Bali,3
38055,19081,Sanur Beach,4
38056,19081,Seminyak Beach,3
38057,31755,Uluwatu Temple,5
38058,87502,Waterbom Bali,5
38059,87502,Waterbom Bali,3
38061,87510,Sacred Monkey Forest Sanctuary,4
38062,87581,Sacred Monkey Forest Sanctuary,5
38063,26087,Tegalalang Rice Terrace,5
38064,67233,Uluwatu Temple,5
38065,87581,Uluwatu Temple,4
38066,87607,Sacred Monkey Forest Sanctuary,4
38067,8181,Tegalalang Rice Terrace,4
38068,87659,Sacred Monkey Forest Sanctuary,3
38069,30094,Sacred Monkey Forest Sanctuary,5
38070,35555,Nusa Dua Beach,4
38071,87659,Sanur Beach,4
38072,87659,Sanur Beach,5
38073,40549,Seminyak Beach,5
38074,87659,Seminyak Beach,5
38075,87659,Tanah Lot Temple,5
38076,35555,Tanah Lot Temple,4
38077,16038,Tanah Lot Temple,5
38078,87659,Uluwatu Temple,4
38079,43564,Waterbom Bali,5
38080,87694,Sacred Monkey Forest Sanctuary,4
38081,87875,Sacred Monkey Forest Sanctuary,5
38082,84459,Tegalalang Rice Terrace,4
38083,87875,Tanah Lot Temple,4
38084,13903,Tanah Lot Temple,5
38085,88164,Sacred Monkey Forest Sanctuary,5
38086,10620,Sacred Monkey Forest Sanctuary,5
38087,88164,Tegalalang Rice Terrace,4
38088,88164,Sanur Beach,3
38089,88166,Sacred Monkey Forest Sanctuary,4
38090,34,Sacred Monkey Forest Sanctuary,4
38091,23103,Sacred Monkey Forest Sanctuary,3
38092,63576,Sacred Monkey Forest Sanctuary,2
38093,44932,Nusa Dua Beach,4
38094,63576,Sanur Beach,4
38095,15707,Tanah Lot Temple,1
38096,85,Sacred Monkey Forest Sanctuary,5
38097,26777,Sacred Monkey Forest Sanctuary,4
38098,57330,Tegalalang Rice Terrace,4
38099,85,Seminyak Beach,5
38100,26777,Waterbom Bali,4
38101,315,Sacred Monkey Forest Sanctuary,4
38102,382,Sacred Monkey Forest Sanctuary,4
38103,83850,Sacred Monkey Forest Sanctuary,5
38104,75446,Sacred Monkey Forest Sanctuary,3
38105,57431,Sacred Monkey Forest Sanctuary,3
38106,60491,Sacred Monkey Forest Sanctuary,5
38108,71676,Sacred Monkey Forest Sanctuary,4
38109,65750,Tegalalang Rice Terrace,3
38110,75446,Tegalalang Rice Terrace,4
38111,83757,Tegalalang Rice Terrace,4
38112,57431,Tegalalang Rice Terrace,3
38113,27517,Nusa Dua Beach,4
38114,44737,Nusa Dua Beach,4
38115,83757,Nusa Dua Beach,4
38116,13437,Kuta Beach - Bali,4
38117,83850,Kuta Beach - Bali,3
38118,3147,Kuta Beach - Bali,4
38119,24749,Kuta Beach - Bali,5
38120,382,Sanur Beach,5
38121,65750,Sanur Beach,3
38122,83850,Sanur Beach,4
38123,37314,Sanur Beach,3
38124,65750,Seminyak Beach,4
38125,24749,Seminyak Beach,5
38126,382,Tanah Lot Temple,4
38128,33817,Tanah Lot Temple,4
38129,58466,Tanah Lot Temple,2
38130,71166,Tanah Lot Temple,4
38132,83757,Tanah Lot Temple,5
38133,71676,Tanah Lot Temple,4
38134,382,Uluwatu Temple,5
38135,83850,Uluwatu Temple,5
38137,83757,Uluwatu Temple,4
38138,79390,Waterbom Bali,5
38139,9672,Waterbom Bali,5
38140,40204,Waterbom Bali,5
38141,478,Sacred Monkey Forest Sanctuary,5
38142,480,Sacred Monkey Forest Sanctuary,2
38143,480,Sacred Monkey Forest Sanctuary,3
38144,480,Tegalalang Rice Terrace,3
38145,480,Tanah Lot Temple,4
38146,76431,Tanah Lot Temple,1
38147,480,Uluwatu Temple,4
38148,667,Sacred Monkey Forest Sanctuary,5
38149,667,Sacred Monkey Forest Sanctuary,4
38150,667,Uluwatu Temple,1
38151,667,Waterbom Bali,5
38152,706,Sacred Monkey Forest Sanctuary,4
38153,83915,Sacred Monkey Forest Sanctuary,5
38154,706,Sanur Beach,4
38155,770,Sacred Monkey Forest Sanctuary,5
38156,25529,Sacred Monkey Forest Sanctuary,5
38157,34685,Sacred Monkey Forest Sanctuary,4
38158,71199,Sacred Monkey Forest Sanctuary,3
38159,53371,Tegalalang Rice Terrace,4
38160,25529,Tegalalang Rice Terrace,5
38161,25529,Nusa Dua Beach,4
38162,49379,Kuta Beach - Bali,5
38163,49379,Waterbom Bali,5
38164,891,Sacred Monkey Forest Sanctuary,1
38166,40786,Sacred Monkey Forest Sanctuary,5
38167,23448,Sacred Monkey Forest Sanctuary,4
38168,36518,Sacred Monkey Forest Sanctuary,5
38169,15822,Tegalalang Rice Terrace,4
38170,891,Tegalalang Rice Terrace,3
38171,22226,Tegalalang Rice Terrace,4
38172,40786,Tegalalang Rice Terrace,5
38173,77352,Tegalalang Rice Terrace,4
38174,22226,Nusa Dua Beach,5
38175,77352,Kuta Beach - Bali,3
38176,891,Seminyak Beach,5
38177,16442,Tanah Lot Temple,4
38178,1011,Tanah Lot Temple,4
38179,22226,Uluwatu Temple,5
38180,23448,Uluwatu Temple,4
38181,77352,Waterbom Bali,5
38182,1044,Sacred Monkey Forest Sanctuary,5
38183,1064,Sacred Monkey Forest Sanctuary,5
38184,1122,Sacred Monkey Forest Sanctuary,4
38185,81705,Tegalalang Rice Terrace,5
38186,1122,Sanur Beach,4
38187,1231,Sacred Monkey Forest Sanctuary,5
38188,29126,Sacred Monkey Forest Sanctuary,4
38189,54243,Sacred Monkey Forest Sanctuary,3
38190,7862,Seminyak Beach,3
38191,72071,Waterbom Bali,4
38192,1283,Sacred Monkey Forest Sanctuary,5
38193,1288,Sacred Monkey Forest Sanctuary,5
38195,1288,Tegalalang Rice Terrace,4
38196,56102,Bromo Tengger Semeru National Park,5
38197,23754,Seminyak Beach,5
38198,1291,Sacred Monkey Forest Sanctuary,5
38199,1296,Sacred Monkey Forest Sanctuary,4
38200,25551,Sacred Monkey Forest Sanctuary,3
38202,20482,Sanur Beach,4
38203,81456,Waterbom Bali,5
38206,1398,Sacred Monkey Forest Sanctuary,4
38207,25473,Tegalalang Rice Terrace,5
38208,25473,Nusa Dua Beach,5
38209,25473,Seminyak Beach,4
38210,1416,Sacred Monkey Forest Sanctuary,5
38211,1416,Tegalalang Rice Terrace,1
38212,1416,Tegenungan Waterfall,3
38213,1521,Sacred Monkey Forest Sanctuary,5
38214,1521,Tegalalang Rice Terrace,5
38215,1526,Sacred Monkey Forest Sanctuary,4
38216,1588,Sacred Monkey Forest Sanctuary,5
38217,1588,Waterbom Bali,5
38218,1623,Sacred Monkey Forest Sanctuary,4
38219,1678,Sacred Monkey Forest Sanctuary,5
38220,1813,Sacred Monkey Forest Sanctuary,1
38221,1813,Tegalalang Rice Terrace,5
38222,1879,Sacred Monkey Forest Sanctuary,4
38223,24232,Sacred Monkey Forest Sanctuary,5
38224,26226,Sacred Monkey Forest Sanctuary,4
38225,26226,Sacred Monkey Forest Sanctuary,3
38226,26226,Sacred Monkey Forest Sanctuary,5
38227,27039,Sacred Monkey Forest Sanctuary,4
38228,27837,Sacred Monkey Forest Sanctuary,4
38229,43966,Sacred Monkey Forest Sanctuary,4
38230,49479,Sacred Monkey Forest Sanctuary,4
38231,59976,Sacred Monkey Forest Sanctuary,5
38232,76708,Tegalalang Rice Terrace,5
38233,16262,Tegalalang Rice Terrace,5
38234,26226,Tegalalang Rice Terrace,4
38235,27837,Tegalalang Rice Terrace,5
38236,37451,Tegalalang Rice Terrace,4
38237,58701,Tegalalang Rice Terrace,5
38238,15897,Tegenungan Waterfall,4
38239,27837,Tegenungan Waterfall,4
38240,37451,Tegenungan Waterfall,4
38241,39009,Nusa Dua Beach,5
38242,26226,Kuta Beach - Bali,5
38243,12467,Sanur Beach,4
38244,37451,Sanur Beach,2
38245,49479,Sanur Beach,4
38246,26226,Seminyak Beach,3
38247,43966,Seminyak Beach,4
38248,26226,Tanah Lot Temple,4
38249,27837,Tanah Lot Temple,4
38250,24232,Waterbom Bali,4
38251,26226,Waterbom Bali,5
38253,41599,Waterbom Bali,5
38254,72501,Waterbom Bali,5
38255,27837,Waterbom Bali,5
38256,37451,Waterbom Bali,5
38257,1917,Sacred Monkey Forest Sanctuary,4
38258,27853,Sacred Monkey Forest Sanctuary,5
38259,66810,Sacred Monkey Forest Sanctuary,5
38260,69515,Sacred Monkey Forest Sanctuary,5
38261,39863,Sacred Monkey Forest Sanctuary,4
38262,40066,Tegalalang Rice Terrace,5
38263,42249,Tegenungan Waterfall,5
38264,50686,Nusa Dua Beach,3
38265,41880,Kuta Beach - Bali,3
38266,80907,Kuta Beach - Bali,3
38267,19921,Seminyak Beach,5
38268,78011,Waterbom Bali,5
38269,1941,Sacred Monkey Forest Sanctuary,3
38270,1941,Sacred Monkey Forest Sanctuary,4
38272,44640,Sacred Monkey Forest Sanctuary,4
38273,27990,Sacred Monkey Forest Sanctuary,4
38274,1941,Tegalalang Rice Terrace,4
38275,1941,Tegalalang Rice Terrace,5
38276,1941,Nusa Dua Beach,3
38277,1941,Kuta Beach - Bali,3
38278,1941,Kuta Beach - Bali,4
38281,43370,Sanur Beach,4
38282,1941,Sanur Beach,3
38283,44640,Seminyak Beach,4
38284,1941,Tanah Lot Temple,3
38285,1941,Waterbom Bali,5
38288,1941,Waterbom Bali,4
38291,1992,Sacred Monkey Forest Sanctuary,3
38292,48616,Tegalalang Rice Terrace,5
38293,48616,Tegenungan Waterfall,4
38294,1992,Sanur Beach,2
38295,52161,Sanur Beach,4
38296,2094,Sacred Monkey Forest Sanctuary,5
38297,6108,Sanur Beach,3
38299,2155,Sacred Monkey Forest Sanctuary,5
38300,2155,Tanah Lot Temple,5
38301,2303,Sacred Monkey Forest Sanctuary,4
38302,2303,Kuta Beach - Bali,3
38303,2356,Sacred Monkey Forest Sanctuary,3
38304,10331,Sacred Monkey Forest Sanctuary,3
38305,59918,Sacred Monkey Forest Sanctuary,3
38306,71826,Sacred Monkey Forest Sanctuary,5
38307,25646,Sacred Monkey Forest Sanctuary,4
38308,45977,Sacred Monkey Forest Sanctuary,5
38309,57865,Sacred Monkey Forest Sanctuary,5
38310,70313,Sacred Monkey Forest Sanctuary,5
38311,87527,Sacred Monkey Forest Sanctuary,4
38312,15030,Sacred Monkey Forest Sanctuary,5
38313,15360,Sacred Monkey Forest Sanctuary,5
38314,40006,Sacred Monkey Forest Sanctuary,5
38315,82511,Sacred Monkey Forest Sanctuary,4
38316,10975,Sempu Island,4
38317,25164,Sempu Island,4
38318,34711,Sempu Island,4
38319,43791,Sempu Island,3
38320,87308,Sempu Island,5
38321,22129,Sempu Island,5
38322,28447,Sempu Island,4
38323,37943,Sempu Island,3
38324,16534,Tegalalang Rice Terrace,5
38325,39184,Tegalalang Rice Terrace,4
38326,40451,Tegalalang Rice Terrace,3
38327,21822,Tegalalang Rice Terrace,5
38328,25164,Tegalalang Rice Terrace,5
38329,30928,Tegalalang Rice Terrace,4
38330,37604,Tegalalang Rice Terrace,3
38331,68786,Tegalalang Rice Terrace,4
38332,16459,Tegalalang Rice Terrace,4
38333,27611,Tegalalang Rice Terrace,5
38334,57865,Tegalalang Rice Terrace,5
38335,70313,Tegalalang Rice Terrace,5
38336,86452,Tegalalang Rice Terrace,5
38337,30589,Malang City Square,4
38338,31826,Malang City Square,4
38339,87326,Malang City Square,5
38340,5308,Bromo Tengger Semeru National Park,5
38341,8979,Bromo Tengger Semeru National Park,4
38342,13816,Bromo Tengger Semeru National Park,5
38343,22000,Bromo Tengger Semeru National Park,4
38344,23834,Bromo Tengger Semeru National Park,5
38345,30589,Bromo Tengger Semeru National Park,5
38346,32083,Bromo Tengger Semeru National Park,4
38347,61290,Bromo Tengger Semeru National Park,5
38348,66032,Bromo Tengger Semeru National Park,5
38349,68707,Bromo Tengger Semeru National Park,5
38350,70313,Bromo Tengger Semeru National Park,3
38351,22129,Bromo Tengger Semeru National Park,5
38352,28447,Bromo Tengger Semeru National Park,4
38353,35866,Bromo Tengger Semeru National Park,4
38354,47607,Bromo Tengger Semeru National Park,5
38355,68295,Bromo Tengger Semeru National Park,4
38356,87023,Bromo Tengger Semeru National Park,4
38357,13381,Bromo Tengger Semeru National Park,4
38358,66894,Bromo Tengger Semeru National Park,5
38359,36478,Bromo Tengger Semeru National Park,5
38360,20112,Bromo Tengger Semeru National Park,5
38361,77341,Tegenungan Waterfall,4
38362,87023,Tegenungan Waterfall,5
38363,27611,Tegenungan Waterfall,4
38364,31826,Coban Rondo Waterfall,4
38365,56032,Coban Rondo Waterfall,4
38366,34003,Coban Rondo Waterfall,4
38367,50075,Nusa Dua Beach,5
38368,33896,Nusa Dua Beach,5
38369,35279,Nusa Dua Beach,5
38370,37348,Nusa Dua Beach,5
38371,56636,Nusa Dua Beach,5
38372,72965,Nusa Dua Beach,4
38373,73987,Nusa Dua Beach,5
38374,74505,Nusa Dua Beach,4
38375,30917,Nusa Dua Beach,5
38376,77850,Nusa Dua Beach,4
38377,30917,Kuta Beach - Bali,5
38378,36597,Kuta Beach - Bali,3
38379,63821,Kuta Beach - Bali,4
38380,14709,Kuta Beach - Bali,2
38381,15255,Kuta Beach - Bali,4
38382,25708,Kuta Beach - Bali,5
38383,40362,Kuta Beach - Bali,4
38384,45319,Kuta Beach - Bali,3
38385,56169,Kuta Beach - Bali,4
38386,56454,Kuta Beach - Bali,1
38387,67041,Kuta Beach - Bali,4
38388,68264,Kuta Beach - Bali,5
38389,69127,Kuta Beach - Bali,5
38390,76982,Kuta Beach - Bali,1
38391,77340,Kuta Beach - Bali,4
38392,87023,Kuta Beach - Bali,5
38393,53117,Kuta Beach - Bali,4
38394,71997,Kuta Beach - Bali,5
38395,78150,Kuta Beach - Bali,5
38396,86306,Kuta Beach - Bali,3
38397,87025,Kuta Beach - Bali,5
38398,13867,Kuta Beach - Bali,3
38399,28420,Kuta Beach - Bali,4
38400,84300,Kuta Beach - Bali,5
38401,55522,Kuta Beach - Bali,5
38402,4970,Sanur Beach,4
38403,5097,Sanur Beach,4
38404,14709,Sanur Beach,5
38405,26462,Sanur Beach,3
38406,35279,Sanur Beach,4
38407,86452,Sanur Beach,4
38408,82526,Sanur Beach,5
38409,15030,Sanur Beach,5
38410,15360,Sanur Beach,4
38411,54987,Sanur Beach,4
38412,55522,Sanur Beach,5
38413,23818,Seminyak Beach,3
38414,30917,Seminyak Beach,5
38415,37960,Seminyak Beach,4
38416,61993,Seminyak Beach,5
38417,78227,Seminyak Beach,4
38418,24189,Seminyak Beach,5
38419,34002,Seminyak Beach,3
38420,37604,Seminyak Beach,4
38421,51174,Seminyak Beach,5
38422,79056,Seminyak Beach,4
38423,82086,Seminyak Beach,4
38424,10331,Seminyak Beach,5
38425,48849,Balekambang Beach,3
38426,13789,Balekambang Beach,5
38427,83888,Balekambang Beach,3
38428,55522,Balekambang Beach,5
38429,23834,Goa Cina Beach,4
38430,39260,Goa Cina Beach,3
38431,39311,Goa Cina Beach,4
38432,65102,Goa Cina Beach,5
38433,68880,Goa Cina Beach,4
38434,70313,Goa Cina Beach,5
38435,3948,Goa Cina Beach,5
38436,15161,Goa Cina Beach,5
38437,28447,Goa Cina Beach,3
38438,31826,Goa Cina Beach,4
38439,35535,Goa Cina Beach,3
38440,83888,Goa Cina Beach,3
38441,85841,Goa Cina Beach,4
38442,13807,Goa Cina Beach,5
38443,1853,Tanah Lot Temple,5
38444,56636,Tanah Lot Temple,3
38445,2356,Tanah Lot Temple,4
38446,26574,Tanah Lot Temple,5
38447,68264,Tanah Lot Temple,5
38448,71654,Tanah Lot Temple,5
38449,22494,Tanah Lot Temple,4
38450,37886,Tanah Lot Temple,4
38451,32552,Tanah Lot Temple,4
38452,61762,Tanah Lot Temple,5
38453,8049,Uluwatu Temple,4
38455,38275,Uluwatu Temple,5
